#{"t_start": 1720006674.265834, "env_id": "None"}
r,l,t
-29.558875,100,1.004344
-31.180195,100,1.145634
-28.558875,100,1.287708
-31.265981,100,1.430415
-32.523341,100,1.578374
-39.144661,100,1.736543
-35.887302,100,1.887724
-36.937554,100,2.037136
-28.801515,100,2.180724
-29.594408,100,2.327614
-28.109127,100,2.566697
-29.265981,100,2.708572
-30.937554,100,2.854917
-40.109127,100,3.053493
-36.058875,100,3.206461
-47.058875,100,3.355826
-45.765981,100,3.501872
-42.144661,100,3.647509
-30.90202,100,3.787425
-34.680195,100,3.931722
-19.058875,100,6.426705
-29.508622,100,6.620497
-37.023341,100,6.814602
-9.816234,100,7.005124
-33.558875,100,7.187265
-30.437554,100,7.351013
-31.866486,100,7.497179
-31.437554,100,7.641866
-39.851768,100,7.78693
-24.851768,100,7.929883
-40.523341,100,8.082771
-29.609127,100,8.227173
-39.437554,100,8.373999
-41.887302,100,8.519936
-35.680195,100,8.680053
-43.058875,100,8.831842
-24.487807,100,8.973908
-39.40202,100,9.114995
-33.851768,100,9.263
-29.694913,100,9.408135
-25.316234,100,11.462128
-41.2807,100,11.642282
-39.230447,100,11.79233
-31.194913,100,11.949358
-36.730447,100,12.093593
-37.473088,100,12.238418
-40.644661,100,12.403043
-24.644661,100,12.568159
-39.194913,100,12.737849
-27.609127,100,12.909784
-43.40202,100,13.092078
-38.90202,100,13.255385
-29.316234,100,13.438574
-26.316234,100,13.618213
-29.952273,100,13.803876
-39.058875,100,13.975053
-32.437554,100,14.145814
-21.851768,100,14.299402
-41.40202,100,14.442371
-17.730447,100,14.593885
-4.730447,100,14.742267
-28.851768,100,16.709019
-30.851768,100,16.866233
-34.765981,100,17.009076
-30.987807,100,17.161047
-19.851768,100,17.325279
-41.523341,100,17.493642
-30.109127,100,17.641762
-36.594408,100,17.786485
-21.058875,100,17.92696
-32.058875,100,18.075842
-36.387302,100,18.220657
-34.40202,100,18.362082
-14.816234,100,18.50649
-17.265981,100,18.655415
-43.008622,100,18.802636
-30.594408,100,18.947152
-37.508622,100,19.089138
-30.473088,100,19.230062
-32.265981,100,19.378736
-39.129942,100,19.576776
-32.523341,100,21.950442
-27.230447,100,22.119317
-9.851768,100,22.261056
-23.144661,100,22.400354
-35.680195,100,22.539284
-23.265981,100,22.685278
-37.265981,100,22.825439
-34.023341,100,22.964019
-48.372583,100,23.107699
-34.694913,100,23.280575
-31.487807,100,23.428738
-20.609127,100,23.574226
-31.816234,100,23.724432
-18.265981,100,23.870175
-16.730447,100,24.010685
-40.008622,100,24.15523
-37.351768,100,24.301094
-35.109127,100,24.442564
-35.316234,100,24.588753
-29.40202,100,24.75502
-36.973088,100,24.902623
-34.230447,100,27.044814
-27.437554,100,27.232268
-35.851768,100,27.418237
-26.230447,100,27.569234
-36.058875,100,27.720706
-39.816234,100,27.879272
-32.523341,100,28.037789
-25.144661,100,28.187103
-22.644661,100,28.363887
-34.715729,100,28.524289
-25.730447,100,28.671688
-21.316234,100,28.849065
-40.887302,100,29.017776
-26.851768,100,29.17487
-19.90202,100,29.315239
-32.351768,100,29.457684
-35.872583,100,29.602137
-34.973088,100,29.744083
-25.194913,100,29.925393
-17.987807,100,30.072251
-44.473088,100,32.158517
-31.109127,100,32.327159
-20.437554,100,32.471317
-30.523341,100,32.615968
-30.816234,100,32.765164
-30.487807,100,32.909482
-31.937554,100,33.054528
-32.558875,100,33.201734
-16.023341,100,33.355571
-30.609127,100,33.498495
-27.987807,100,33.643966
-32.851768,100,33.788474
-28.073593,100,33.943682
-29.366486,100,34.112763
-26.144661,100,34.294439
-37.058875,100,34.46551
-30.316234,100,34.661041
-29.573593,100,34.841993
-30.866486,100,35.122157
-31.316234,100,35.313322
-13.816234,100,35.509554
-23.765981,100,37.76522
-31.023341,100,37.916125
-22.109127,100,38.066232
-36.594408,100,38.208476
-36.765981,100,38.34955
-32.765981,100,38.491514
-18.265981,100,38.682325
-43.937554,100,38.866999
-33.887302,100,39.006456
-35.594408,100,39.152233
-31.230447,100,39.292189
-35.230447,100,39.43755
-24.144661,100,39.580593
