#{"t_start": 1715936322.734692, "env_id": "None"}
r,l,t
75.8125,200,1.026467
47.5625,200,1.138895
71.9375,200,1.253444
59.203125,200,1.368591
30.875,200,1.496268
52.625,200,1.695958
71.109375,200,1.824161
74.5,200,1.951099
88.1875,200,2.084351
46.53125,200,2.212566
53.875,200,3.313068
82.8125,200,3.429319
49.796875,200,3.544192
81.015625,200,3.664375
71.375,200,3.786987
68.75,200,3.946299
64.5625,200,4.078904
59.046875,200,4.206263
49.90625,200,4.335761
31.203125,200,4.462446
75.40625,200,5.502579
-6.375,200,5.629508
33.9375,200,5.755066
44.546875,200,5.884588
59.34375,200,6.020794
71.8125,200,6.244504
50.0,200,6.379706
55.96875,200,6.519584
84.65625,200,6.662696
55.625,200,6.804441
56.25,200,8.063017
83.5625,200,8.217015
59.304688,200,8.362223
73.75,200,8.510096
42.1875,200,8.659195
50.46875,200,8.826465
54.75,200,8.988543
27.828125,200,9.148333
39.53125,200,9.306472
63.875,200,9.460924
48.375,200,10.768128
77.875,200,10.929788
81.0625,200,11.085504
48.5625,200,11.237351
83.367188,200,11.393043
39.261719,200,11.565803
31.164062,200,11.725974
26.59375,200,11.894333
38.125,200,12.05589
65.40625,200,12.219317
90.125,200,12.387315
71.34375,200,13.954273
70.5,200,14.121635
26.1875,200,14.276852
25.933594,200,14.437331
39.828125,200,14.611396
75.90625,200,14.779773
42.601562,200,14.983179
54.03125,200,15.158808
60.96875,200,15.327294
84.59375,200,15.506867
51.65625,200,16.889478
43.125,200,17.061779
68.132812,200,17.227616
57.0625,200,17.393546
79.785156,200,17.580264
52.125,200,17.756937
73.15625,200,17.950534
42.375,200,18.124782
76.449219,200,18.339958
57.90625,200,18.541253
65.988281,200,20.057115
49.5625,200,20.222116
54.023438,200,20.382968
51.5,200,20.539318
66.59375,200,20.709752
85.375,200,20.87877
90.632812,200,21.060536
64.609375,200,21.251643
40.324219,200,21.41791
68.296875,200,21.610996
64.492188,200,23.155541
39.785156,200,23.338305
62.46875,200,23.522522
72.257812,200,23.726941
70.9375,200,23.918025
76.3125,200,24.10296
69.453125,200,24.317238
5.110107,200,24.525662
36.085938,200,24.741027
50.734375,200,24.96938
54.046875,200,25.190995
76.0,200,26.994508
68.9375,200,27.166388
45.625,200,27.33513
68.4375,200,27.521379
78.402344,200,27.710566
17.421875,200,27.897015
77.28125,200,28.084638
87.6875,200,28.262493
57.96875,200,28.457986
73.179688,200,28.645294
25.595703,200,30.251665
54.6875,200,30.434085
47.15625,200,30.61445
87.578125,200,30.800403
64.023437,200,30.991401
88.265625,200,31.197453
68.320312,200,31.401903
62.78125,200,31.594685
61.625,200,31.799126
68.714844,200,31.988914
48.951172,200,33.698284
64.460938,200,33.879319
64.75,200,34.060258
40.99707,200,34.249539
43.171875,200,34.441094
53.128906,200,34.625594
43.875,200,34.819773
26.25,200,35.006686
13.875,200,35.210597
64.375,200,35.405508
41.300781,200,36.986947
28.412109,200,37.174189
26.0625,200,37.354151
65.65625,200,37.549593
41.716309,200,37.745355
90.265625,200,37.940052
36.671875,200,38.131818
48.867188,200,38.316883
55.75,200,38.51862
105.179688,200,38.721752
33.34375,200,38.929641
72.40625,200,40.511863
79.640625,200,40.69462
40.332031,200,40.881493
77.609375,200,41.068118
56.5,200,41.275545
69.1875,200,41.505433
108.53125,200,41.722253
64.148437,200,41.925833
59.875,200,42.122305
71.53125,200,42.320083
61.53125,200,43.919267
82.578125,200,44.10453
62.84375,200,44.291129
48.5625,200,44.467827
54.835938,200,44.65308
60.640625,200,44.844
87.164062,200,45.033035
104.15625,200,45.230568
85.804688,200,45.422187
56.011719,200,45.610742
88.75,200,47.214274
97.21875,200,47.405882
65.375,200,47.596364
39.007813,200,47.777157
62.28125,200,47.956552
36.0625,200,48.152129
81.742188,200,48.346362
67.21875,200,48.55327
37.21875,200,48.755539
46.03125,200,48.966922
75.9375,200,50.672204
63.765625,200,50.860997
52.5625,200,51.046954
53.804688,200,51.22869
66.25,200,51.409619
73.4375,200,51.600112
48.0,200,51.792235
74.382812,200,52.001069
50.25,200,52.200034
61.75,200,52.397992
51.625,200,52.592357
93.1875,200,54.222476
62.65625,200,54.412056
59.523437,200,54.591366
57.125,200,54.767657
72.027344,200,54.956209
79.90625,200,55.150498
54.21875,200,55.353808
79.4375,200,55.54273
88.0,200,55.734701
86.875,200,55.927777
50.320313,200,57.523075
64.34375,200,57.714828
87.8125,200,57.892184
88.1875,200,58.072567
78.125,200,58.255184
38.183594,200,58.450944
72.25,200,58.647947
77.078125,200,58.83669
51.03125,200,59.034382
65.765625,200,59.222465
68.9375,200,60.934262
62.5625,200,61.129024
67.984375,200,61.317746
64.0625,200,61.496552
72.773437,200,61.674878
83.375,200,61.869099
76.5625,200,62.073671
66.328125,200,62.265037
57.890625,200,62.455135
68.421875,200,62.653702
82.71875,200,64.255477
17.835938,200,64.475682
70.884094,200,64.647952
93.4375,200,64.819055
70.375,200,64.990486
69.367188,200,65.178104
57.585937,200,65.370485
88.75,200,65.55989
50.6875,200,65.74399
74.5625,200,65.934327
37.109375,200,66.122023
66.9375,200,67.684552
109.296875,200,67.859136
62.468262,200,68.030533
79.6875,200,68.204383
93.21875,200,68.386928
53.5625,200,68.661069
52.65625,200,68.847616
78.839844,200,69.040164
74.91748,200,69.222187
67.703003,200,69.401876
93.316406,200,70.957479
61.931122,200,71.126295
70.125,200,71.288848
93.34375,200,71.454575
85.0625,200,71.618331
65.646484,200,71.836787
80.140625,200,72.009466
42.84375,200,72.183653
100.375,200,72.358826
79.109375,200,72.540575
56.691406,200,74.046898
79.375,200,74.216757
80.34375,200,74.379338
74.796875,200,74.545463
92.359375,200,74.707342
50.013672,200,74.910232
98.125,200,75.085691
78.671875,200,75.257049
86.757812,200,75.436869
88.195312,200,75.617009
65.747559,200,77.233133
96.375,200,77.410143
54.5625,200,77.576528
97.546875,200,77.739388
14.289063,200,77.906341
56.304688,200,78.103694
66.236328,200,78.276375
78.242187,200,78.455155
46.420898,200,78.635523
56.394287,200,78.807918
74.476562,200,79.009664
62.574219,200,80.425033
95.1875,200,80.588716
58.160156,200,80.753428
79.53125,200,80.913852
44.585938,200,81.102634
65.609375,200,81.27573
84.09082,200,81.442154
79.829102,200,81.610565
72.09375,200,81.774715
97.78125,200,81.972127
61.265625,200,83.409348
81.0,200,83.579577
48.140625,200,83.741125
70.609375,200,83.904013
14.796875,200,84.122834
76.3125,200,84.30278
80.334961,200,84.511901
94.8125,200,84.715342
66.4375,200,84.908091
77.222656,200,85.164112
52.191406,200,86.805714
86.342773,200,86.978588
96.453125,200,87.137548
89.992188,200,87.299582
76.140625,200,87.528275
60.203125,200,87.73095
68.108398,200,87.931401
54.25,200,88.129786
87.1875,200,88.315763
95.25,200,88.512237
88.375,200,90.125647
77.893555,200,90.313855
74.300781,200,90.481314
58.171875,200,90.645834
78.039062,200,90.859264
90.398438,200,91.068062
34.84375,200,91.256745
86.8125,200,91.449665
72.5625,200,91.626365
38.96875,200,91.832963
70.421875,200,93.41685
75.818359,200,93.586035
96.875,200,93.753518
63.125,200,93.91628
82.1875,200,94.098647
77.796875,200,94.274356
67.265625,200,94.446048
70.921875,200,94.619747
86.507812,200,94.797314
70.46875,200,94.994779
72.9375,200,95.168025
62.90625,200,96.592003
74.550781,200,96.754324
61.09375,200,96.919659
64.65625,200,97.114304
96.671875,200,97.285167
83.132812,200,97.461228
78.78125,200,97.641761
83.125,200,97.820764
101.40625,200,98.025588
71.203125,200,98.208498
81.245117,200,99.623793
95.328125,200,99.791525
70.578125,200,99.957323
91.625,200,100.143163
88.15625,200,100.315422
73.09375,200,100.490112
91.078125,200,100.663834
65.210938,200,100.835673
95.5,200,101.034987
89.375,200,101.263987
63.019531,200,102.732928
48.138947,200,102.904409
60.875,200,103.068735
61.84375,200,103.24037
69.53125,200,103.41049
84.914062,200,103.578371
67.09375,200,103.747485
66.640625,200,103.920401
93.889648,200,104.099656
93.0,200,104.266832
87.977264,200,105.644214
93.078125,200,105.818524
47.118408,200,105.975356
42.186523,200,106.143866
87.34375,200,106.307823
94.96875,200,106.474982
35.541016,200,106.650709
33.912197,200,106.826447
64.667969,200,107.008524
81.448242,200,107.205923
73.46875,200,107.40299
38.03125,200,109.069423
76.03125,200,109.230958
95.6875,200,109.400314
81.358398,200,109.591195
103.40625,200,109.803725
89.625,200,110.013911
81.9375,200,110.208981
73.53125,200,110.420132
103.484375,200,110.616501
87.28125,200,110.802802
90.8125,200,112.4517
56.96875,200,112.638638
91.323242,200,112.837891
80.248047,200,113.031864
47.0625,200,113.261085
61.375,200,113.470924
94.25,200,113.66585
83.1875,200,113.88728
54.34375,200,114.082378
70.125,200,114.285581
60.859375,200,115.927247
41.585938,200,116.118602
90.6875,200,116.367928
104.671875,200,116.544744
91.072266,200,116.731984
89.609375,200,116.936518
95.75,200,117.136258
70.8125,200,117.369161
76.867187,200,117.564157
74.59375,200,117.756968
55.0625,200,119.452186
89.21875,200,119.650974
89.0,200,119.834203
89.84375,200,120.009993
93.15625,200,120.205278
42.804688,200,120.402496
79.34375,200,120.602734
70.699219,200,120.851958
94.75,200,121.07291
74.53125,200,121.27281
101.625,200,121.450301
90.015625,200,122.955158
79.78125,200,123.156508
84.65625,200,123.327182
39.96875,200,123.516737
90.710938,200,123.703148
67.8125,200,123.885238
75.453125,200,124.157952
59.0,200,124.371002
73.817444,200,124.550944
56.882812,200,124.736125
80.771851,200,126.22462
70.0625,200,126.425076
86.185547,200,126.598772
70.546875,200,126.767664
96.8125,200,126.953509
82.515625,200,127.137931
89.890625,200,127.352796
79.929688,200,127.535418
79.125,200,127.716712
86.25,200,127.899086
96.46875,200,129.42879
84.84375,200,129.639875
104.25,200,129.813133
98.75,200,129.985468
52.681641,200,130.161644
79.421875,200,130.344609
69.46875,200,130.555482
82.421875,200,130.740603
74.722168,200,130.919976
84.398437,200,131.102398
88.75,200,132.587426
87.3125,200,132.77775
102.125,200,132.951824
105.5625,200,133.174998
94.71875,200,133.349187
76.515625,200,133.52738
58.203125,200,133.742947
65.882812,200,133.92849
74.0625,200,134.118378
64.90625,200,134.304434
96.421875,200,134.489419
84.953125,200,136.017198
94.0625,200,136.192148
82.125,200,136.36464
88.8125,200,136.538451
99.6875,200,136.715574
98.84375,200,136.924479
77.171875,200,137.108074
87.898438,200,137.300835
80.828125,200,137.497059
99.6875,200,137.69284
85.890625,200,139.513816
72.855469,200,139.689342
90.84375,200,139.86482
81.15625,200,140.043996
86.484375,200,140.246583
49.109375,200,140.504972
