#{"t_start": 1719404938.0554152, "env_id": "None"}
r,l,t
29.983693,800,1.877362
33.106094,800,2.562132
33.319293,800,3.219395
34.281437,800,3.867491
33.577673,800,4.513682
28.972389,800,5.169545
30.025717,800,5.819421
35.048293,800,6.460241
36.31913,800,7.109542
30.37161,800,7.825329
27.98201,800,8.494422
30.830801,800,9.154289
32.978153,800,9.808171
27.393524,800,10.455919
32.052417,800,11.10869
27.166819,800,11.742858
28.577989,800,12.408494
33.866759,800,13.06301
31.184581,800,13.762054
28.983195,800,14.43386
33.008921,800,15.085621
32.443863,800,15.743664
27.966426,800,16.393091
30.270994,800,17.048041
31.478411,800,17.719914
30.393161,800,18.387879
29.818845,800,19.056733
32.960114,800,19.716715
31.046712,800,20.410106
30.436543,800,21.066822
29.568043,800,21.727009
27.563477,800,22.403273
33.011847,800,23.063283
26.759139,800,23.712057
30.581275,800,24.363571
30.66288,800,25.011324
27.437292,800,25.667688
29.964877,800,26.330795
30.241791,800,27.084388
33.186027,800,27.793781
28.342641,800,28.431099
