#{"t_start": 1720015092.863505, "env_id": "None"}
r,l,t
27.667528,100,1.612072
18.515625,100,1.80479
24.062628,100,1.997105
16.944824,100,2.201718
19.90357,100,2.396312
19.743164,100,2.581456
27.74128,100,2.749738
10.641449,100,2.906241
27.787126,100,3.066817
20.846191,100,3.217959
7.930304,100,3.475479
22.317719,100,3.628495
14.629395,100,3.834
16.867523,100,3.989536
13.015625,100,4.155423
14.82382,100,4.324886
15.357422,100,4.513397
29.930217,100,4.671827
13.668457,100,4.826097
9.796875,100,4.982297
11.554688,100,7.707862
35.987823,100,7.907346
13.24585,100,8.107259
10.681921,100,8.302443
27.896484,100,8.507697
27.824707,100,8.716555
13.3125,100,8.924032
21.56543,100,9.134434
21.84964,100,9.341217
10.710938,100,9.553561
19.924164,100,9.788673
13.427765,100,10.002279
16.382812,100,10.250689
35.706082,100,10.440836
31.434082,100,10.658793
11.882812,100,10.861035
12.84375,100,11.08836
20.696018,100,11.300652
9.5625,100,11.493395
11.34375,100,11.651424
17.165905,100,13.832636
9.213867,100,14.009369
20.161469,100,14.157875
28.692078,100,14.302683
7.921875,100,14.449987
8.632812,100,14.61453
30.499878,100,14.780779
17.18894,100,14.966801
24.911779,100,15.217503
19.299805,100,15.433568
13.713867,100,15.644781
25.127935,100,15.862764
18.402191,100,16.067995
22.688965,100,16.290932
23.362921,100,16.516868
17.347504,100,16.733412
4.5,100,16.944612
24.753113,100,17.153664
24.612651,100,17.359576
10.685577,100,17.576327
30.317974,100,17.888299
30.861792,100,21.25165
10.47312,100,21.419707
32.41864,100,21.587457
17.838752,100,21.799241
19.17334,100,22.003062
16.710938,100,22.207583
27.069672,100,22.409908
20.704102,100,22.615512
11.556976,100,22.811745
17.630859,100,23.084371
1.125,100,23.26793
11.801453,100,23.457134
26.843445,100,23.652159
13.286957,100,23.845453
28.582495,100,24.032774
6.271276,100,24.18313
9.585938,100,24.338426
35.853333,100,24.484451
18.893555,100,24.630127
26.182617,100,24.79819
13.94696,100,27.435056
15.407074,100,27.657331
12.120117,100,27.869202
14.819824,100,28.080454
16.63623,100,28.294819
13.96875,100,28.567925
21.127441,100,28.784402
22.618652,100,28.993121
29.773436,100,29.204374
19.990906,100,29.440938
15.388647,100,29.669414
23.535645,100,29.882245
19.666992,100,30.095751
14.97934,100,30.306876
23.953949,100,30.523223
15.564789,100,30.732222
16.144226,100,30.918649
25.874265,100,31.07861
18.893097,100,31.293285
7.382812,100,31.458102
20.620789,100,31.604856
22.399126,100,34.016047
14.345215,100,34.185475
11.01059,100,34.344921
15.095215,100,34.497224
9.492188,100,34.68113
15.5625,100,34.878224
19.287781,100,35.085241
12.727386,100,35.273893
35.680766,100,35.482597
10.96875,100,35.67324
21.709545,100,35.883896
25.761486,100,36.091218
5.040527,100,36.344583
27.824707,100,36.550714
22.597504,100,36.756791
18.212402,100,36.964526
8.25,100,37.166129
43.685261,100,37.367811
17.86084,100,37.600829
0.75,100,37.830243
13.478851,100,40.743943
17.76709,100,40.923208
15.287109,100,41.074607
20.520844,100,41.257916
28.197601,100,41.441195
32.074219,100,41.633085
12.1875,100,41.832968
9.632812,100,42.088901
20.393555,100,42.293983
32.703558,100,42.475983
18.463189,100,42.649077
11.601562,100,42.830937
3.65625,100,43.007837
28.130948,100,43.174429
28.191479,100,43.34717
10.390625,100,43.493407
19.188812,100,43.639028
17.304199,100,43.78014
21.642059,100,43.934065
22.814941,100,44.077687
38.403992,100,44.222727
8.789062,100,46.626618
19.164185,100,46.827175
7.712402,100,47.027467
23.686804,100,47.230481
25.810034,100,47.436896
2.25,100,47.635281
11.71875,100,47.833083
22.883789,100,48.042472
7.34375,100,48.292392
12.231445,100,48.482985
12.46875,100,48.685283
10.707893,100,48.883907
26.019379,100,49.084914
13.96875,100,49.274304
22.886333,100,49.443955
16.64209,100,49.588818
23.01416,100,49.728862
16.791962,100,49.886688
24.074804,100,50.030853
23.869659,100,50.171608
8.882812,100,52.271109
15.036163,100,52.449822
19.785828,100,52.590387
