#{"t_start": 1716544136.0015638, "env_id": "None"}
r,l,t
87.609375,300,1.214031
87.550781,300,1.370899
74.611328,300,1.529761
116.683594,300,1.776942
65.382812,300,1.956152
93.03125,300,2.117216
74.820312,300,3.352982
63.796875,300,3.508737
74.460938,300,3.692722
84.146484,300,3.8616
85.671875,300,4.053481
99.523438,300,4.227946
75.085938,300,4.391062
104.460938,300,5.462128
87.90625,300,5.634409
85.78125,300,5.820997
75.375,300,6.015045
77.867188,300,6.173623
53.151367,300,6.328443
72.310059,300,6.502965
71.109375,300,7.780353
117.4375,300,7.943458
97.4375,300,8.110969
100.6875,300,8.276073
93.9375,300,8.444035
79.050781,300,8.602158
90.328125,300,8.770358
83.382812,300,9.910071
80.992188,300,10.083975
102.15625,300,10.239015
90.753784,300,10.391176
92.40625,300,10.539426
61.035156,300,10.681162
111.515625,300,10.83648
109.130859,300,11.912879
61.171875,300,12.091572
81.28125,300,12.264157
122.328125,300,12.434476
100.697266,300,12.59248
91.746094,300,12.768884
95.921875,300,13.949318
57.125,300,14.114115
84.943359,300,14.290476
77.0625,300,14.451223
117.367188,300,14.617609
71.265625,300,14.777982
75.664062,300,14.945523
84.609375,300,16.011189
79.96875,300,16.177901
70.21875,300,16.348299
107.895508,300,16.510134
108.0625,300,16.661465
94.445312,300,16.819739
88.953125,300,16.992863
96.523438,300,18.083629
100.519531,300,18.24061
80.558594,300,18.418912
90.765625,300,18.590776
92.109375,300,18.76194
78.625,300,18.918131
99.542969,300,19.073546
105.214722,300,20.163532
92.28125,300,20.369565
106.699219,300,20.557845
104.179688,300,20.71116
105.71875,300,20.878502
70.601562,300,21.058521
95.839844,300,21.229257
63.53125,300,22.302058
79.928223,300,22.464685
103.414062,300,22.630949
107.328125,300,22.793242
103.429688,300,22.946242
118.011719,300,23.128828
63.232422,300,23.283624
91.050781,300,24.410162
91.9375,300,24.614064
101.328125,300,24.821897
101.496094,300,24.996683
99.78125,300,25.175045
98.054688,300,25.361045
87.4375,300,26.431929
86.234375,300,26.588519
67.367188,300,26.781848
108.75,300,26.948627
53.651367,300,27.120807
44.84375,300,27.303205
103.550781,300,27.481959
82.84375,300,28.6109
86.564453,300,28.775631
92.039062,300,28.934175
115.210938,300,29.097629
93.53125,300,29.252823
101.952148,300,29.415317
88.208984,300,29.595453
85.726562,300,30.702675
71.914062,300,30.875034
29.609375,300,31.036149
104.796875,300,31.202025
87.75,300,31.35368
72.393555,300,31.521978
90.375,300,31.692142
99.875,300,32.850257
92.578125,300,33.023962
104.03125,300,33.194205
102.28125,300,33.362343
88.828125,300,33.521347
90.882812,300,33.688142
60.953125,300,33.851415
118.273438,300,35.056777
101.609375,300,35.232915
85.935547,300,35.403269
