#{"t_start": 1720015071.000758, "env_id": "None"}
r,l,t
-52.439818,100,0.992786
-36.007557,100,1.212046
-32.166317,100,1.476454
-34.515018,100,1.701284
-34.845366,100,1.920569
-43.228351,100,2.134203
-38.837657,100,2.347953
-32.041193,100,2.57537
-31.927228,100,2.802968
-42.76939,100,3.047317
-35.110053,100,3.370016
-38.962363,100,3.614914
-43.527245,100,3.84631
-43.250813,100,4.070135
-33.274463,100,4.289929
-38.852148,100,4.511005
-37.748382,100,4.735247
-42.785563,100,4.960607
-46.372168,100,5.181078
-37.081589,100,5.407767
-53.425565,100,8.625332
-35.265104,100,8.863458
-37.672864,100,9.10732
-42.488601,100,9.368096
-48.813729,100,9.596453
-35.174892,100,9.885095
-32.851051,100,10.119135
-41.985376,100,10.342843
-51.524,100,10.572623
-31.588038,100,10.832597
-39.742745,100,11.093764
-42.311589,100,11.340309
-39.439109,100,11.570626
-38.055102,100,11.8078
-35.201348,100,12.050849
-43.346709,100,12.281164
-32.026233,100,12.582171
-35.078762,100,12.86533
-41.848662,100,13.189126
-44.367404,100,13.495587
-53.388021,100,16.391888
-37.889475,100,16.660682
-48.525208,100,16.896209
-44.091714,100,17.126132
-30.438942,100,17.35501
-38.464087,100,17.638201
-30.131231,100,17.86781
-38.917876,100,18.102565
-41.719136,100,18.329718
-41.870201,100,18.552556
-41.629854,100,18.779067
-35.645241,100,18.997049
-27.806949,100,19.224749
-41.880615,100,19.445787
-38.58199,100,19.66412
-44.0392,100,19.884901
-39.327108,100,20.107346
-42.392348,100,20.348291
-38.623037,100,20.612947
-48.487223,100,20.883757
-47.925386,100,21.177822
-40.587501,100,24.235918
-46.466635,100,24.517852
-37.626108,100,24.772672
-49.986168,100,25.018564
-37.444875,100,25.264338
-53.632057,100,25.509036
-46.311077,100,25.799171
-47.438666,100,26.064896
-42.202896,100,26.338983
-39.865321,100,26.598353
-32.633089,100,26.834051
-48.090318,100,27.11415
-55.032299,100,27.420067
-50.869839,100,27.717408
-40.553563,100,28.069895
-46.454211,100,28.435555
-46.313364,100,28.752868
-48.681294,100,29.094168
-44.089521,100,29.438934
-42.315026,100,29.781097
-43.969243,100,33.07107
-38.171857,100,33.366161
-40.397172,100,33.616208
-41.645201,100,33.919543
-33.007965,100,34.20196
-44.453827,100,34.560048
-39.475525,100,34.843141
-37.022711,100,35.13905
-34.65543,100,35.42583
-36.259713,100,35.727537
-46.947003,100,35.984009
-30.395822,100,36.208565
-36.175142,100,36.445603
-35.57746,100,36.718052
-47.453081,100,37.067983
-43.451818,100,37.395741
-39.015348,100,37.725245
-40.992252,100,38.047056
-45.641149,100,38.400225
-36.628079,100,38.742898
-47.32423,100,39.076361
-40.719291,100,43.045792
-50.590151,100,43.315239
-28.826788,100,43.62688
-40.239658,100,43.957561
-37.45682,100,44.291636
-38.499822,100,44.615431
-40.799793,100,44.980618
-28.178601,100,45.28492
-44.742864,100,45.590069
-48.292273,100,45.892504
-37.375634,100,46.129311
-49.685423,100,46.359648
-45.449409,100,46.596607
-36.229694,100,46.844199
-40.824173,100,47.148781
-41.491839,100,47.520554
-38.583037,100,47.829558
-42.140748,100,48.163096
-48.37599,100,48.509446
-42.231376,100,48.848328
-34.349695,100,52.551477
-42.207915,100,52.834406
-39.76494,100,53.13971
-33.778404,100,53.376919
-41.096808,100,53.64053
-40.358843,100,53.931884
-39.50225,100,54.244542
-52.916689,100,54.561366
-38.519422,100,54.889767
-36.735776,100,55.193861
-43.104417,100,55.503747
-34.109237,100,55.88038
-42.579657,100,56.156797
-43.213431,100,56.392061
-45.056783,100,56.697158
-44.255307,100,57.008957
-41.939916,100,57.317255
-40.22328,100,57.639876
-37.295467,100,57.976171
-49.690229,100,58.341252
-42.895925,100,58.664365
-42.957914,100,62.225026
-43.527224,100,62.53654
-45.501492,100,62.821259
-36.822132,100,63.083764
-46.826706,100,63.382149
-37.251054,100,63.695649
-38.304161,100,64.072405
-41.969992,100,64.377315
-37.588357,100,64.661928
-30.178035,100,64.926819
-42.169762,100,65.216826
-31.880752,100,65.43826
-41.342861,100,65.657042
-36.75996,100,65.877216
-38.891449,100,66.102883
-43.147764,100,66.356279
-40.74307,100,66.619804
-35.605803,100,67.002565
-35.318153,100,67.313216
-50.014999,100,67.614683
-36.820481,100,70.769052
-46.885888,100,71.069361
-38.087991,100,71.328063
-33.308993,100,71.548345
-52.039894,100,71.775168
-38.559607,100,71.997285
-41.579,100,72.223022
-41.413177,100,72.526338
-41.890685,100,72.863642
-36.476674,100,73.143967
-33.552455,100,73.423048
-32.208617,100,73.697854
-43.420278,100,73.982032
-32.272378,100,74.252743
-36.953462,100,74.479641
-34.382974,100,74.742063
-46.485629,100,75.011915
-35.579317,100,75.320383
-34.077329,100,75.68694
-40.308085,100,75.997419
-49.040376,100,76.320671
-39.062358,100,79.730022
-43.642103,100,80.070449
-38.45358,100,80.401748
-49.112958,100,80.701898
-33.513425,100,81.012109
-45.267874,100,81.339497
-39.828306,100,81.721546
-34.548464,100,82.031042
-36.939042,100,82.349955
-39.535074,100,82.672464
-42.136565,100,82.989568
-33.11759,100,83.305113
-41.908293,100,83.605498
-44.162543,100,83.846538
-34.322392,100,84.240976
-36.381111,100,84.493909
-40.339195,100,84.825416
-41.475306,100,85.136668
-39.736927,100,85.469489
-41.57462,100,85.798095
-48.125132,100,89.618391
-34.980353,100,89.944584
-43.433302,100,90.253874
-46.485896,100,90.536326
-44.943084,100,90.792915
-43.164757,100,91.046968
-39.717091,100,91.323752
-58.010108,100,91.586778
-40.817827,100,91.851778
-52.271063,100,92.204123
-43.303847,100,92.53336
-41.23336,100,92.872022
-41.350228,100,93.227372
-48.216661,100,93.58764
-45.673099,100,93.946597
-33.696132,100,94.339882
-45.558202,100,94.77593
-39.533837,100,95.269128
-39.076955,100,95.724586
-43.09763,100,96.173448
-46.972189,100,96.627666
-37.486726,100,101.587447
-40.33016,100,102.128437
-34.811187,100,102.700913
-38.545847,100,103.265914
-42.81748,100,103.828407
-37.296235,100,104.578826
-46.850412,100,105.252897
-38.064103,100,105.88652
-28.695246,100,106.571986
-42.293648,100,107.299821
-43.335952,100,108.045739
-45.170325,100,108.73536
-49.830568,100,109.393691
