#{"t_start": 1716458094.159779, "env_id": "None"}
r,l,t
30.0,100,1.011687
11.4375,100,1.073766
37.875,100,1.136469
62.25,100,1.194307
51.4375,100,1.257137
21.25,100,1.315177
59.125,100,1.373132
52.625,100,1.43164
49.40625,100,1.502175
10.0,100,1.569781
58.0,100,1.727556
44.0625,100,1.787939
27.0,100,1.845679
34.75,100,1.910065
38.375,100,1.970468
47.0625,100,2.032277
44.0,100,2.101326
27.5,100,2.160778
15.28125,100,2.222652
12.625,100,2.282432
16.0,100,3.485574
42.15625,100,3.543271
47.25,100,3.605681
14.0625,100,3.670028
20.296875,100,3.736833
46.25,100,3.802321
28.09375,100,3.865633
59.9375,100,3.927643
40.25,100,3.983295
32.625,100,4.045367
53.75,100,4.116874
38.25,100,4.177267
29.375,100,4.236289
54.4375,100,4.306382
42.75,100,4.377844
28.6875,100,4.442944
25.523438,100,4.500813
24.15625,100,4.559312
45.75,100,4.613505
38.5,100,4.671212
5.5625,100,5.814381
7.4375,100,5.881074
28.375,100,5.948482
30.554688,100,6.020133
35.125,100,6.085461
26.125,100,6.150162
47.125,100,6.207176
33.1875,100,6.272247
21.0,100,6.333045
44.9375,100,6.390345
36.71875,100,6.456081
42.25,100,6.511648
8.5,100,6.574328
35.875,100,6.640428
31.75,100,6.707037
25.125,100,6.775686
1.25,100,6.844796
42.0,100,6.908304
45.4375,100,6.970696
31.5,100,7.028001
27.125,100,7.09611
22.875,100,8.209306
-6.125,100,8.267888
55.59375,100,8.331128
17.0625,100,8.38627
27.0625,100,8.448648
33.75,100,8.503466
54.09375,100,8.560447
21.5625,100,8.616304
60.375,100,8.683518
39.25,100,8.75441
1.5,100,8.808634
27.5,100,8.862685
42.375,100,8.924363
32.789062,100,8.99307
46.0,100,9.058151
45.375,100,9.115476
32.0,100,9.174675
34.25,100,9.240832
36.0,100,9.30581
38.53125,100,9.377181
31.375,100,10.451227
38.3125,100,10.508175
69.4375,100,10.563161
48.125,100,10.621269
45.0,100,10.67755
37.9375,100,10.736119
24.6875,100,10.789924
41.375,100,10.84743
27.9375,100,10.905496
7.828125,100,10.972817
55.875,100,11.028495
37.25,100,11.081161
47.5625,100,11.141574
42.5,100,11.199855
51.125,100,11.260859
9.710938,100,11.311642
34.375,100,11.370228
57.25,100,11.429612
34.8125,100,11.495974
28.75,100,11.565569
38.40625,100,11.62226
46.0,100,12.611476
51.21875,100,12.665167
58.875,100,12.722806
50.234375,100,12.776292
20.75,100,12.835417
56.71875,100,12.89775
63.375,100,12.961157
-7.0625,100,13.024513
25.5625,100,13.093138
29.625,100,13.15666
63.5,100,13.217627
24.21875,100,13.281735
23.125,100,13.345344
33.4375,100,13.405553
53.0,100,13.468283
47.875,100,13.530179
55.5,100,13.592248
49.75,100,13.655164
50.25,100,13.721457
42.25,100,13.774719
22.875,100,14.843153
9.1875,100,14.901036
33.75,100,14.960156
32.125,100,15.011703
6.546875,100,15.070398
33.25,100,15.138223
58.875,100,15.199095
34.5,100,15.255701
45.625,100,15.314349
41.8125,100,15.370022
56.78125,100,15.429039
29.0,100,15.489998
39.96875,100,15.550594
27.25,100,15.606938
32.203125,100,15.662133
53.0,100,15.720061
37.648438,100,15.783829
60.25,100,15.843857
18.0,100,15.915449
30.898438,100,15.973605
25.445312,100,16.025506
22.0,100,17.000203
45.875,100,17.057147
38.5,100,17.112056
40.6875,100,17.165308
45.5,100,17.222693
