#{"t_start": 1716971686.892761, "env_id": "None"}
r,l,t
-148.8125,100,1.13697
4.5,100,1.23779
-17.375,100,1.347274
-148.5,100,1.448449
32.6875,100,1.543459
36.84375,100,1.644505
-24.65625,100,1.740616
-108.875,100,1.847696
-15.125,100,1.957476
6.25,100,2.071026
-34.945312,100,2.214188
-97.25,100,2.325708
-32.4375,100,2.443449
-3.4375,100,2.560108
15.4375,100,2.678165
-18.5,100,2.7971
-7.625,100,2.909853
11.125,100,3.02248
-94.875,100,3.12464
-29.5,100,3.224856
-25.988281,100,5.217621
-7.0,100,5.342206
12.75,100,5.464496
-30.875,100,5.577975
14.75,100,5.689223
9.0,100,5.80274
-77.875,100,5.924357
35.625,100,6.047973
-44.5625,100,6.168364
-66.25,100,6.290902
4.875,100,6.432091
-55.5625,100,6.559135
-39.75,100,6.6824
19.3125,100,6.80104
26.8125,100,6.921274
-46.75,100,7.042162
59.65625,100,7.174847
-174.125,100,7.303317
-44.75,100,7.430668
12.9375,100,7.54397
-29.4375,100,9.475869
-17.125,100,9.59201
40.375,100,9.708622
23.0,100,9.824644
27.125,100,9.931606
22.0625,100,10.026415
-32.25,100,10.134651
5.25,100,10.233835
-41.90625,100,10.332346
28.375,100,10.428489
-14.5625,100,10.549462
34.0,100,10.656257
63.5,100,10.759823
-12.78125,100,10.861775
8.1875,100,10.962154
-96.75,100,11.070067
-25.9375,100,11.174651
-35.25,100,11.275663
-71.0,100,11.371015
-26.546875,100,11.460758
-64.640625,100,11.558337
0.125,100,13.016355
-13.5,100,13.112148
-67.8125,100,13.232774
-20.3125,100,13.326314
-6.75,100,13.428439
60.875,100,13.527598
-14.375,100,13.631825
35.25,100,13.730215
20.96875,100,13.839662
19.9375,100,13.955645
20.0,100,14.057408
38.53125,100,14.162063
-2.0,100,14.265062
45.5625,100,14.367104
-10.5,100,14.472478
-4.09375,100,14.578362
5.75,100,14.684888
15.0,100,14.781722
-66.71875,100,14.880905
-25.625,100,14.976544
-66.875,100,16.423653
35.25,100,16.511446
-18.3125,100,16.599202
-19.75,100,16.701214
35.75,100,16.804475
-111.625,100,16.904842
24.375,100,17.000056
32.375,100,17.085403
3.25,100,17.174172
-49.25,100,17.36503
24.375,100,17.462646
-52.25,100,17.566581
22.375,100,17.669762
-64.75,100,17.769671
-70.25,100,17.870036
-20.96875,100,17.973889
-25.09375,100,18.07699
1.15625,100,18.179851
35.1875,100,18.27424
25.25,100,18.382071
-18.03125,100,18.475825
41.125,100,20.049341
-96.875,100,20.144592
-10.875,100,20.238142
-33.0,100,20.334738
23.25,100,20.439803
-59.25,100,20.527014
35.75,100,20.607711
15.875,100,20.698852
34.75,100,20.832633
-11.75,100,20.935314
5.375,100,21.037111
-109.875,100,21.136118
0.25,100,21.238421
-102.25,100,21.345019
-64.5,100,21.456532
38.625,100,21.56716
-56.5,100,21.669426
12.625,100,21.775476
-31.0,100,21.882309
-81.25,100,21.969806
5.0,100,23.546303
38.828125,100,23.640015
0.9375,100,23.743272
-56.625,100,23.838644
22.125,100,23.926801
-19.25,100,24.017354
57.25,100,24.093414
-0.609375,100,24.177215
0.25,100,24.296008
-30.625,100,24.394607
39.375,100,24.497993
-73.0,100,24.605284
-13.75,100,24.707733
-24.625,100,24.808251
19.3125,100,24.909282
6.6875,100,25.012415
30.625,100,25.116634
-54.5,100,25.219959
-20.75,100,25.339645
1.125,100,25.450394
-22.125,100,25.548346
-71.0,100,27.103735
-19.875,100,27.211932
-139.25,100,27.312989
-19.5,100,27.403666
-35.25,100,27.499159
-34.125,100,27.60446
-16.0,100,27.701016
8.5,100,27.816189
-25.0,100,27.90584
2.5,100,27.995021
-96.25,100,28.092372
-60.0,100,28.188185
64.25,100,28.28161
11.5,100,28.384867
26.5,100,28.486475
37.5,100,28.594807
31.0,100,28.702526
-0.625,100,28.809477
-72.25,100,28.906993
5.5,100,29.004844
-41.5,100,30.509841
55.5,100,30.608837
-98.25,100,30.710659
13.625,100,30.81406
-49.5,100,30.923853
29.71875,100,31.019906
7.40625,100,31.11168
30.0,100,31.218138
-64.5625,100,31.320953
41.75,100,31.41803
44.25,100,31.51705
-28.375,100,31.620202
0.125,100,31.724457
42.125,100,31.834893
8.59375,100,31.942943
17.125,100,32.052032
58.5,100,32.166582
-32.25,100,32.288848
-31.75,100,32.378942
-8.25,100,32.476795
2.625,100,32.573521
1.28125,100,34.348872
-33.71875,100,34.454523
14.75,100,34.577936
-61.25,100,34.692051
7.875,100,34.793598
10.25,100,34.898065
-13.53125,100,35.010535
19.625,100,35.11507
-93.5,100,35.208139
25.125,100,35.303594
7.25,100,35.413827
-94.75,100,35.560276
62.03125,100,35.675303
-15.5,100,35.785512
25.625,100,35.896886
-0.5,100,36.00922
-47.75,100,36.126305
-8.5,100,36.227678
-18.25,100,36.332049
-20.25,100,36.430827
17.75,100,38.259305
7.25,100,38.373019
-24.5,100,38.487284
2.0625,100,38.586816
29.0,100,38.677693
-47.5625,100,38.769185
19.75,100,38.883065
61.265625,100,38.988061
2.375,100,39.090947
-84.0,100,39.191697
-4.875,100,39.298471
-4.25,100,39.413748
20.6875,100,39.526989
41.625,100,39.638904
23.0,100,39.748747
41.3125,100,39.85996
19.125,100,39.979673
38.6875,100,40.085605
1.5,100,40.183695
62.6875,100,40.282863
-14.875,100,40.379623
-26.75,100,42.08022
43.25,100,42.200071
11.25,100,42.306912
13.9375,100,42.405147
4.25,100,42.525939
19.59375,100,42.641656
29.0625,100,42.734822
6.5,100,42.838146
24.75,100,42.94023
22.34375,100,43.03847
64.25,100,43.146861
39.375,100,43.25908
-46.5,100,43.376233
24.5,100,43.493275
-17.75,100,43.603412
56.09375,100,43.719564
-15.0625,100,43.820285
-63.125,100,43.912476
9.75,100,44.00728
47.25,100,44.117355
-105.375,100,45.779395
27.75,100,45.896406
-2.1875,100,46.009363
6.40625,100,46.118803
-2.375,100,46.222423
31.3125,100,46.375174
6.25,100,46.485026
-76.0,100,46.584268
57.125,100,46.679111
-9.25,100,46.779805
53.4375,100,46.891152
-69.15625,100,47.000869
-14.375,100,47.117457
-15.5625,100,47.228645
-21.0625,100,47.340017
41.0,100,47.459118
-53.8125,100,47.567895
-2.0,100,47.665367
-24.0,100,47.761905
26.75,100,47.862916
-20.25,100,47.957783
-16.6875,100,49.612576
55.5,100,49.728277
-31.25,100,49.831805
35.625,100,49.924502
25.625,100,50.033932
-55.5,100,50.134657
8.75,100,50.236698
60.5,100,50.339562
