4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
4.152020016000000169e+01 4.170676265999999544e+01 4.181344111999999313e+01 4.064031611999999427e+01 4.056342159999999097e+01 4.009467159999999097e+01 3.982709347999999494e+01 4.020498409999999723e+01 3.970857783999999668e+01 3.954482783999999640e+01 3.994732783999999981e+01 4.055076534000000521e+01 4.179264034000000549e+01 4.087615596000000551e+01 4.108732784000000748e+01 4.132576534000000379e+01 4.177451534000000066e+01 4.215357784000000407e+01 4.277139034000000350e+01 4.284404657999999699e+01 4.303929925999999995e+01 4.331976801999999793e+01 4.373296625999999776e+01 4.360070061999999780e+01 4.436632562000000490e+01 4.435517328000000958e+01 4.418079828000001186e+01 4.499595454000000672e+01 4.470845453999999819e+01 4.503907953999999592e+01 4.474876703999999705e+01 4.565556391999999875e+01 4.540337641999999363e+01 4.524013423999999617e+01 4.514044674000000157e+01 4.630372798000000500e+01 4.649202876000000373e+01 4.661507564000000770e+01 4.728759518000000384e+01 4.843290768000000668e+01 4.924415768000000071e+01 4.819587643999999926e+01 4.846337644000000466e+01 4.895681394000000353e+01 4.906525144000000438e+01 4.786915768000000071e+01 4.826853267999999986e+01 4.832933346000000085e+01 4.882464596000000512e+01 4.899714596000000455e+01 4.882613033999999885e+01
