#{"t_start": 1719390118.214877, "env_id": "None"}
r,l,t
58.625,100,1.454786
34.558594,100,1.920271
28.573242,100,2.32898
30.125,100,2.723595
47.6875,100,3.169655
42.0625,100,3.562039
3.765625,100,3.990137
40.688477,100,4.407875
64.015625,100,4.813927
60.828125,100,5.22427
33.5625,100,5.743392
61.015625,100,6.165118
34.691406,100,6.582238
55.1875,100,6.982975
49.15625,100,7.404414
58.0,100,7.80235
63.5625,100,8.207696
50.6875,100,8.640374
64.420898,100,9.100721
58.78125,100,9.539133
50.410156,100,10.091594
74.046875,100,10.566757
64.3125,100,11.031304
46.71875,100,11.488712
29.209961,100,11.954003
49.595703,100,12.432495
39.703125,100,12.942901
56.722656,100,13.401989
47.5625,100,13.87778
21.734375,100,14.332445
58.753906,100,14.809599
43.772461,100,15.275162
20.359375,100,15.774303
68.160156,100,16.212928
38.462402,100,16.656888
47.429688,100,17.105179
53.370117,100,17.519988
57.410156,100,17.948012
25.671875,100,18.366242
48.609375,100,18.853597
49.956055,100,19.381554
43.921875,100,19.86624
24.957031,100,20.30926
69.15918,100,20.751625
34.582031,100,21.198949
-2.261719,100,21.681933
33.765625,100,22.169278
-2.46875,100,22.611645
58.734375,100,23.079382
73.526367,100,23.59441
47.765625,100,24.089451
50.078125,100,24.554641
56.554688,100,24.97652
75.515625,100,25.392741
23.796875,100,25.824698
-4.953125,100,26.238034
50.616211,100,26.711203
19.09375,100,27.159358
29.34375,100,27.610542
64.421875,100,28.064047
30.453125,100,28.543418
44.5625,100,29.04205
67.59375,100,29.514038
33.25,100,29.955308
65.117188,100,30.38526
12.0,100,30.804652
40.207031,100,31.213199
54.210938,100,31.608926
39.114258,100,32.000179
46.030273,100,32.401636
74.972656,100,32.816372
74.484375,100,33.213657
34.75,100,33.621264
23.935547,100,34.020989
39.484375,100,34.420016
50.550781,100,34.818584
38.910156,100,35.216488
24.217773,100,35.656415
29.40625,100,36.056997
50.09375,100,36.448854
66.209961,100,36.855617
-14.375,100,37.254907
57.499023,100,37.652665
32.171875,100,38.048761
43.929688,100,38.443279
60.625,100,38.834324
71.019531,100,39.231267
54.802734,100,39.630483
46.453125,100,40.034912
52.484375,100,40.420217
46.671875,100,40.829983
49.974548,100,41.234124
31.773682,100,41.63551
5.78125,100,42.040018
35.8125,100,42.44663
48.375,100,42.840288
41.46875,100,43.232957
65.875,100,43.631033
55.03125,100,44.029617
40.691406,100,44.4664
32.458252,100,44.893888
43.375,100,45.318232
54.863281,100,45.710919
49.15625,100,46.143192
37.574219,100,46.536906
48.707031,100,46.967891
62.148438,100,47.413086
40.9375,100,47.840338
52.8125,100,48.237269
56.703125,100,48.655123
51.226562,100,49.062621
61.5625,100,49.45662
6.496094,100,49.852107
63.75,100,50.248992
66.5625,100,50.639443
18.671875,100,51.039357
44.9375,100,51.438372
52.773438,100,51.864334
36.265625,100,52.288532
37.6875,100,52.693693
77.109375,100,53.101721
41.71875,100,53.501094
61.734375,100,53.899411
54.234375,100,54.29723
34.999023,100,54.69761
63.886719,100,55.094512
55.78125,100,55.490743
16.800781,100,55.885237
51.484375,100,56.287568
46.3125,100,56.687351
28.221951,100,57.095542
56.72168,100,57.494647
28.625,100,57.893838
63.046875,100,58.336904
41.054688,100,58.743223
25.269531,100,59.14461
64.21875,100,59.545062
31.675781,100,59.959666
55.003906,100,60.355871
49.875,100,60.754833
69.703125,100,61.169076
70.59375,100,61.575111
37.385742,100,61.978791
60.359375,100,62.385478
30.625,100,62.784171
40.0,100,63.178411
40.84375,100,63.580892
36.6875,100,63.980101
52.601562,100,64.380745
47.972656,100,64.776078
33.6875,100,65.191303
39.296875,100,65.587677
-1.6875,100,65.986596
18.984375,100,66.38483
49.125,100,66.784515
47.179688,100,67.182574
15.969666,100,67.581561
29.0,100,67.982096
55.635986,100,68.384779
36.382812,100,68.784433
28.4375,100,69.244622
42.479492,100,69.636924
8.597656,100,70.030471
40.963074,100,70.426262
44.25,100,70.820373
66.375,100,71.208571
-1.65625,100,71.598065
37.546875,100,72.004698
46.328125,100,72.408572
47.122314,100,72.809665
53.171875,100,73.223186
41.15625,100,73.626618
67.682617,100,74.03298
35.5625,100,74.437245
37.359375,100,74.843956
48.173096,100,75.24914
57.484375,100,75.643877
54.03125,100,76.038804
74.609375,100,76.437968
19.304688,100,76.839102
27.582031,100,77.253921
28.568359,100,77.643022
51.083252,100,78.034608
35.558594,100,78.431223
40.25,100,78.824848
29.65625,100,79.217249
40.375,100,79.607909
46.4375,100,80.004657
35.363281,100,80.438528
22.394531,100,80.835577
52.8125,100,81.239907
48.75,100,81.629798
20.984375,100,82.025887
55.226562,100,82.421824
55.75,100,82.813435
12.019531,100,83.207261
60.327148,100,83.602686
3.0625,100,83.999934
52.238281,100,84.393819
28.359375,100,84.791299
39.875,100,85.202022
76.125,100,85.602428
38.71875,100,86.002447
52.046875,100,86.411577
45.628906,100,86.80906
44.5,100,87.208349
32.210938,100,87.611096
41.082031,100,88.013988
65.921875,100,88.410174
38.1875,100,88.81206
53.984375,100,89.21894
69.640625,100,89.612255
58.613281,100,90.012696
37.457031,100,90.401775
72.491211,100,90.793081
51.453125,100,91.24646
71.285156,100,91.648748
21.242188,100,92.052713
37.453125,100,92.452794
36.736328,100,92.844864
46.484375,100,93.248963
55.625,100,93.645478
39.200317,100,94.041487
55.749023,100,94.444484
36.798096,100,94.839251
60.6875,100,95.235261
33.125,100,95.62973
1.713867,100,96.033743
26.6875,100,96.431407
34.334961,100,96.837552
47.265625,100,97.260276
45.363281,100,97.662898
54.600586,100,98.07014
20.613281,100,98.475538
40.863281,100,98.887846
60.052734,100,99.296692
52.410156,100,99.700403
60.71875,100,100.101964
22.209961,100,100.499022
37.34375,100,100.887543
27.5,100,101.415662
42.0,100,101.809512
60.582031,100,102.216151
49.1875,100,102.613187
46.171875,100,103.008517
59.691406,100,103.444325
31.291992,100,103.835331
41.050781,100,104.226723
57.681641,100,104.622846
54.125,100,105.016323
46.819336,100,105.41897
75.546875,100,105.81528
60.828125,100,106.229162
23.671875,100,106.631416
68.6875,100,107.032611
35.930664,100,107.433029
75.4375,100,107.885906
43.90625,100,108.312813
65.9375,100,108.770299
18.0625,100,109.183689
3.050781,100,109.592655
57.057617,100,109.987599
55.671875,100,110.379576
60.00293,100,110.77501
56.761719,100,111.186799
66.769531,100,111.583205
34.476562,100,112.001805
-1.923828,100,112.426197
29.5625,100,112.844624
32.34375,100,113.252923
46.546875,100,113.668171
58.4375,100,114.102926
28.0625,100,114.501645
79.5625,100,114.948297
54.9375,100,115.35112
18.625,100,115.761707
39.2229,100,116.189036
29.885742,100,116.596078
74.799805,100,117.009718
33.1875,100,117.411922
45.546875,100,117.820555
44.15625,100,118.218101
-6.061279,100,118.614881
33.125,100,119.013349
17.796875,100,119.437189
62.15625,100,119.836468
22.291992,100,120.244163
22.046875,100,120.640719
45.078125,100,121.040722
36.421875,100,121.47048
49.6875,100,121.903498
47.671875,100,122.360309
30.663086,100,122.783352
38.703125,100,123.203317
50.796875,100,123.610689
26.484375,100,124.021753
35.1875,100,124.418355
41.125,100,124.81166
57.222656,100,125.212496
50.34375,100,125.664019
29.65625,100,126.100971
37.135742,100,126.510139
58.75,100,126.947464
14.9375,100,127.404123
52.546875,100,127.85798
40.484375,100,128.304303
60.921875,100,128.801459
-1.96875,100,129.240632
55.875,100,129.693063
19.445312,100,130.08779
61.1875,100,130.498555
34.426025,100,130.904786
41.695312,100,131.312118
51.59375,100,131.711548
20.347656,100,132.102369
64.609375,100,132.540799
66.40625,100,133.020754
64.890625,100,133.446176
36.625,100,133.880926
41.9375,100,134.303356
24.03125,100,134.813417
51.019531,100,135.285038
49.84375,100,135.704163
69.328125,100,136.116899
61.049805,100,136.597117
24.647461,100,137.039095
44.609375,100,137.501013
43.675781,100,137.935221
41.234375,100,138.358873
47.015625,100,138.797224
7.546875,100,139.261443
68.247314,100,139.676948
64.120117,100,140.139092
55.375,100,140.544824
39.28125,100,140.93741
58.578125,100,141.358115
13.75,100,141.7646
35.492432,100,142.203308
50.9375,100,142.646003
45.769531,100,143.105785
30.070312,100,143.612543
44.96875,100,144.095394
23.21875,100,144.578421
31.046875,100,145.032437
66.769531,100,145.463168
68.875,100,145.874488
0.796875,100,146.298614
21.082031,100,146.717995
58.875,100,147.175146
42.003906,100,147.611165
26.141846,100,148.071403
50.671875,100,148.501346
40.171875,100,148.914452
24.34375,100,149.328286
25.932617,100,149.745736
66.0625,100,150.185674
30.800781,100,150.614714
39.035156,100,151.027348
68.175781,100,151.446193
36.488281,100,151.86604
44.234375,100,152.31252
47.875,100,152.724705
50.703125,100,153.1535
33.40625,100,153.627584
55.117188,100,154.064315
1.966507,100,154.489955
47.59375,100,154.925196
32.5,100,155.3522
56.133057,100,155.76742
77.75,100,156.193787
41.097656,100,156.611076
28.888672,100,157.012066
28.734375,100,157.421646
46.125,100,157.823441
52.125,100,158.287579
33.5625,100,158.718622
65.222656,100,159.131117
55.347656,100,159.527303
34.875,100,159.923181
54.34375,100,160.320807
50.46875,100,160.731987
26.40625,100,161.133378
57.375,100,161.570064
23.6875,100,161.974087
57.75,100,162.375143
68.203125,100,162.778607
53.359375,100,163.190902
63.40625,100,163.589953
63.878906,100,163.984015
55.21875,100,164.38313
30.734375,100,164.805156
40.5625,100,165.229505
61.546875,100,165.633548
38.28125,100,166.033331
63.765625,100,166.443675
17.707031,100,166.859656
42.878906,100,167.292106
56.757812,100,167.684817
46.679688,100,168.07942
36.1875,100,168.475703
28.113281,100,168.881307
56.09375,100,169.276983
35.75,100,169.677549
52.234375,100,170.140522
35.171875,100,170.548905
69.171875,100,170.957423
42.617188,100,171.356356
55.125,100,171.76072
13.984375,100,172.167057
26.28125,100,172.572514
-10.802795,100,173.021625
47.09375,100,173.43314
12.03125,100,173.904741
39.359375,100,174.325984
44.59375,100,174.741519
47.21875,100,175.177713
29.046875,100,175.599651
47.6875,100,176.007947
23.03125,100,176.438692
47.222656,100,176.877751
39.667969,100,177.328649
59.15625,100,177.732571
34.02832,100,178.162794
36.234375,100,178.601512
67.5625,100,179.009445
38.226562,100,179.417244
21.097656,100,179.829529
29.878906,100,180.241668
58.046875,100,180.669188
17.5625,100,181.175849
47.390625,100,181.60138
43.65625,100,182.003767
26.325439,100,182.400163
51.5625,100,182.79628
-2.902344,100,183.203886
20.573242,100,183.62147
58.234375,100,184.019614
49.375,100,184.431082
54.640625,100,184.831706
11.260742,100,185.227986
21.125,100,185.634897
47.660156,100,186.04353
41.75,100,186.461661
76.65625,100,186.885085
64.671875,100,187.31719
34.328125,100,187.735358
8.125,100,188.149962
30.145996,100,188.561112
45.995117,100,188.980772
49.09375,100,189.416828
21.0625,100,189.846585
33.28125,100,190.255765
53.9375,100,190.673553
36.3125,100,191.087616
69.285156,100,191.51961
